college_tier,cgpa,internships,github_projects,backlogs,hackathons,certifications,skills,advanced_skills,intermediate_skills,basic_skills,aptitude_score,job_role,salary_lpa
Tier 2,5.92,0,1,2,3,3,"Docker, Python, AWS",0,3,0,37.7,Junior Developer,4.9
Tier 1,9.14,1,2,1,0,2,"Excel, Linux, DSA, JavaScript, PyTorch",2,0,3,83.0,Data Analyst,13.34
Tier 1,7.94,1,2,0,1,4,"Linux, DSA, TensorFlow, JavaScript",2,0,2,71.5,Data Analyst,13.03
Tier 2,7.48,1,1,0,3,1,"SQL, TensorFlow, Node.js, Deep Learning, HTML/CSS",2,1,2,59.9,Data Scientist,15.66
Tier 2,6.07,2,2,1,0,3,"TensorFlow, SQL, Node.js, AWS, React",1,3,1,46.0,Web Developer,9.6
Tier 3,6.03,1,1,1,2,0,Machine Learning,1,0,0,57.6,Junior Developer,8.7
Tier 2,5.9,1,2,0,2,1,"TensorFlow, React, SQL, Docker",1,2,1,42.2,Web Developer,6.33
Tier 2,5.58,0,0,1,3,2,"SQL, React, Machine Learning",1,1,1,45.1,Web Developer,6.39
Tier 3,6.07,0,2,0,1,2,"Python, Java, Git, DSA, SQL",1,2,2,46.0,Software Engineer,10.28
Tier 2,8.81,1,2,3,1,1,"JavaScript, Python",0,1,1,57.3,Data Analyst,10.09
Tier 2,8.19,0,2,0,1,3,"Linux, TensorFlow, Python",1,1,1,58.0,Data Scientist,19.61
Tier 2,6.14,0,2,0,1,1,DSA,1,0,0,58.0,Software Engineer,9.24
Tier 2,5.79,0,0,1,2,3,"HTML/CSS, Node.js, JavaScript",0,1,2,27.6,Web Developer,4.67
Tier 2,8.21,3,0,1,2,2,"SQL, HTML/CSS, Git, Deep Learning",1,0,3,58.9,Data Scientist,19.5
Tier 3,6.43,0,0,0,1,0,"Node.js, PyTorch, Excel, AWS, Docker",1,3,1,54.8,Backend Developer,9.72
Tier 3,5.22,0,2,2,0,2,"DSA, PyTorch, Linux, Java",2,1,1,47.2,Junior Developer,4.71
Tier 2,7.87,0,3,1,2,0,"Linux, PyTorch, AWS, Django",1,2,1,63.9,DevOps Engineer,15.93
Tier 3,6.97,1,2,0,0,2,PyTorch,1,0,0,50.3,Junior Developer,8.63
Tier 1,5.52,1,1,2,2,0,AWS,0,1,0,45.0,Junior Developer,4.71
Tier 1,7.13,1,6,0,2,1,Excel,0,0,1,59.7,Data Analyst,5.87
Tier 2,9.16,0,2,0,2,1,"PyTorch, Node.js, DSA, Excel",2,1,1,72.0,Data Analyst,13.14
Tier 3,7.71,2,1,0,1,2,"JavaScript, Machine Learning",1,0,1,45.2,Data Analyst,12.32
Tier 1,7.2,1,1,1,2,2,"PyTorch, Machine Learning, Deep Learning",3,0,0,66.7,Data Scientist,15.88
Tier 1,7.04,2,4,0,2,3,HTML/CSS,0,0,1,47.1,Junior Developer,6.57
Tier 2,7.87,0,3,0,1,6,"Excel, AWS, Python, PyTorch, Deep Learning",2,2,1,63.5,ML Engineer,16.56
Tier 2,8.76,0,5,0,2,3,"SQL, Machine Learning, Deep Learning, Linux",2,0,2,74.8,Data Scientist,24.1
Tier 1,6.54,2,3,1,5,7,"Linux, Java, JavaScript",0,1,2,47.8,Junior Developer,8.33
Tier 1,6.32,1,4,1,1,2,"Machine Learning, Django",1,1,0,47.3,Backend Developer,10.2
Tier 3,4.52,1,2,0,1,0,"Excel, Git, Django, PyTorch",1,1,2,44.5,Junior Developer,4.07
Tier 3,6.6,1,1,0,1,0,"Machine Learning, JavaScript, PyTorch, Node.js",2,1,1,50.0,Web Developer,10.24
Tier 1,6.82,5,1,2,2,2,"Node.js, Django, Machine Learning, Linux, Docker",1,3,1,55.0,Backend Developer,10.11
Tier 3,6.65,1,2,0,2,4,"Django, SQL",0,1,1,49.0,Backend Developer,7.85
Tier 1,5.89,1,0,0,5,3,Excel,0,0,1,47.4,Junior Developer,4.47
Tier 1,6.73,1,2,0,0,1,Excel,0,0,1,49.7,Data Analyst,6.84
Tier 1,5.65,0,2,3,4,2,"Git, Django, Node.js",0,2,1,48.3,Web Developer,4.88
Tier 1,5.98,0,2,1,0,4,"React, DSA, Django",1,2,0,42.4,Web Developer,5.98
Tier 3,5.44,3,1,1,0,2,Django,0,1,0,35.4,Junior Developer,3.35
Tier 1,4.91,0,0,0,1,1,"AWS, TensorFlow, Node.js",1,2,0,45.2,Junior Developer,4.33
Tier 1,6.42,0,3,0,2,1,Docker,0,1,0,53.6,Backend Developer,8.07
Tier 2,7.23,0,1,0,4,1,"Machine Learning, Excel, DSA, TensorFlow",3,0,1,75.4,Data Scientist,15.88
Tier 2,6.73,2,0,2,2,3,"DSA, Git, TensorFlow, Machine Learning, Linux",3,0,2,63.5,DevOps Engineer,10.4
Tier 3,6.46,1,3,0,2,3,"Git, React, Machine Learning, Docker",1,2,1,46.7,Software Engineer,9.86
Tier 3,6.26,2,1,1,0,3,TensorFlow,1,0,0,35.9,Junior Developer,8.44
Tier 1,6.4,1,4,3,2,1,"HTML/CSS, AWS, Linux, Python",0,2,2,37.2,Junior Developer,7.7
Tier 2,7.43,1,0,0,2,1,"Git, Excel",0,0,2,51.0,Data Analyst,6.52
Tier 3,8.14,2,4,1,0,2,"React, DSA, Machine Learning, Excel",2,1,1,62.2,Software Engineer,18.37
Tier 3,6.25,1,2,1,1,2,JavaScript,0,0,1,45.7,Data Analyst,6.17
Tier 2,7.05,0,0,2,6,2,"Linux, Deep Learning, Node.js",1,1,1,54.6,Data Scientist,15.24
Tier 1,7.61,0,2,0,2,0,PyTorch,1,0,0,65.2,ML Engineer,15.52
Tier 2,8.79,1,3,0,1,1,"Deep Learning, Node.js, React",1,2,0,64.0,Web Developer,15.98
Tier 2,7.84,0,2,1,1,2,SQL,0,0,1,61.9,Backend Developer,6.26
Tier 2,5.87,1,3,2,1,5,SQL,0,0,1,42.1,Junior Developer,4.4
Tier 2,6.81,0,3,1,3,0,"Python, React",0,2,0,50.0,Software Engineer,7.76
Tier 1,8.67,1,3,0,3,3,"Excel, Python, React, Java",0,3,1,56.1,Software Engineer,10.19
Tier 2,5.57,0,3,1,0,2,"JavaScript, DSA",1,0,1,41.6,Junior Developer,5.55
Tier 3,8.47,1,5,1,2,1,"HTML/CSS, Deep Learning, React, Linux, Git",1,1,3,57.5,DevOps Engineer,14.99
Tier 3,9.53,0,1,0,4,1,"Java, Linux",0,1,1,68.7,Backend Developer,10.55
Tier 2,7.88,1,1,1,3,1,DSA,1,0,0,66.6,Software Engineer,15.8
Tier 3,7.41,2,3,0,1,3,"React, HTML/CSS",0,1,1,46.3,Web Developer,9.64
Tier 2,5.88,1,2,3,2,3,"Deep Learning, HTML/CSS, Docker",1,1,1,45.8,Junior Developer,6.15
Tier 3,5.4,1,3,0,3,3,"SQL, HTML/CSS, Node.js",0,1,2,35.8,Junior Developer,4.29
Tier 3,7.45,2,3,0,0,2,"Machine Learning, Python, Git",1,1,1,58.4,Data Scientist,14.86
Tier 2,8.51,3,2,0,0,5,"JavaScript, Excel, Machine Learning, Java, Git, Docker",1,2,3,63.4,Backend Developer,17.67
Tier 2,6.52,3,2,1,0,0,"PyTorch, Python, Machine Learning",2,1,0,56.6,Backend Developer,9.79
Tier 3,7.52,1,4,0,2,3,"Node.js, JavaScript, React, Java",0,3,1,51.9,Web Developer,10.42
Tier 3,5.11,2,4,2,2,3,"AWS, JavaScript, Linux, Machine Learning",1,1,2,32.9,Junior Developer,4.46
Tier 1,6.78,2,4,0,2,3,"Django, Node.js, Deep Learning",1,2,0,45.0,Web Developer,9.87
Tier 3,4.85,0,2,0,2,1,"Django, PyTorch, Excel",1,1,1,40.8,Junior Developer,4.73
Tier 1,6.6,2,5,0,1,4,"Java, Deep Learning",1,1,0,51.8,Backend Developer,9.87
Tier 2,7.38,0,6,0,5,3,"Django, Docker, TensorFlow, AWS, SQL",1,3,1,60.5,Backend Developer,16.13
Tier 2,8.41,1,0,0,0,1,Deep Learning,1,0,0,60.9,Data Scientist,15.75
Tier 2,8.11,2,5,1,1,2,"Linux, PyTorch, TensorFlow, Django, JavaScript",2,1,2,64.0,ML Engineer,24.05
Tier 2,8.2,3,3,0,1,1,"DSA, SQL, AWS, PyTorch",2,1,1,55.5,Backend Developer,17.44
Tier 2,6.22,0,2,1,1,2,"SQL, PyTorch, TensorFlow",2,0,1,52.2,Backend Developer,9.85
Tier 2,6.71,0,2,2,2,2,"Machine Learning, Excel",1,0,1,39.8,Data Analyst,10.12
Tier 3,8.42,1,2,1,0,4,"Django, Node.js, Excel, AWS, PyTorch",1,3,1,71.1,Web Developer,16.13
Tier 1,5.4,3,4,0,1,1,"Deep Learning, Node.js, Python",1,2,0,41.6,Junior Developer,5.01
Tier 1,7.1,2,2,2,2,4,"Node.js, DSA",1,1,0,51.7,Software Engineer,16.18
Tier 1,8.97,2,4,1,2,1,React,0,1,0,55.6,Software Engineer,10.3
Tier 1,5.28,1,4,1,0,2,"Linux, Machine Learning, Node.js, AWS",1,2,1,57.9,Junior Developer,4.95
Tier 2,5.6,2,1,1,3,1,"React, Excel, Docker, TensorFlow",1,2,1,50.6,Web Developer,5.86
Tier 3,5.48,0,0,1,2,1,"JavaScript, Java",0,1,1,35.4,Junior Developer,3.36
Tier 3,8.74,0,0,0,0,1,"Linux, HTML/CSS",0,0,2,62.3,DevOps Engineer,6.67
Tier 3,6.77,1,1,0,3,1,"PyTorch, HTML/CSS, Python, TensorFlow",2,1,1,58.6,Junior Developer,8.97
Tier 3,9.09,1,2,0,1,1,"Machine Learning, PyTorch",2,0,0,61.5,ML Engineer,18.2
Tier 2,7.23,1,0,1,3,1,"Docker, PyTorch, Git, Deep Learning",2,1,1,58.6,DevOps Engineer,15.89
Tier 2,5.48,0,1,0,1,2,"Git, Node.js",0,1,1,47.9,Junior Developer,3.61
Tier 3,7.68,2,3,1,0,2,"Git, AWS",0,1,1,50.8,DevOps Engineer,9.04
Tier 1,7.29,2,2,0,1,3,DSA,1,0,0,41.7,Software Engineer,16.22
Tier 2,6.33,0,1,1,0,3,"DSA, SQL, JavaScript",1,0,2,35.4,Data Analyst,9.97
Tier 2,7.91,1,2,1,1,0,"Git, Node.js, PyTorch, Django",1,2,1,63.0,Web Developer,15.96
Tier 3,6.74,0,3,1,2,1,"Excel, TensorFlow, React, Docker, AWS",1,3,1,49.6,DevOps Engineer,9.89
Tier 3,6.41,1,1,2,1,3,"AWS, Linux",0,1,1,36.9,Junior Developer,6.14
Tier 3,7.47,0,3,4,1,4,"React, PyTorch, Java",1,2,0,42.6,Software Engineer,11.88
Tier 3,5.82,1,0,0,1,4,"AWS, TensorFlow, JavaScript",1,1,1,49.3,Junior Developer,6.39
Tier 2,7.06,0,3,0,3,1,"React, PyTorch, Machine Learning, TensorFlow, Node.js",3,2,0,51.5,Data Scientist,15.61
Tier 2,6.97,1,1,2,1,3,"HTML/CSS, Excel, PyTorch, SQL, Git",1,0,4,66.0,Data Analyst,10.19
Tier 3,7.15,1,2,0,1,1,"Machine Learning, AWS",1,1,0,57.1,Data Scientist,12.52
Tier 2,6.69,2,5,0,1,2,"TensorFlow, PyTorch",2,0,0,45.3,Junior Developer,8.28
Tier 1,7.11,2,2,1,4,2,"Linux, React, SQL",0,1,2,52.4,Backend Developer,10.54
Tier 3,7.74,2,2,0,4,1,"DSA, React, Linux, AWS",1,2,1,58.1,DevOps Engineer,16.05
Tier 3,6.88,0,2,1,1,6,"Excel, Linux",0,0,2,50.8,Data Analyst,6.23
Tier 3,10.0,3,1,0,3,0,"Git, Deep Learning, React, Node.js, Docker",1,3,1,73.0,DevOps Engineer,19.58
Tier 1,7.43,2,0,0,3,2,"TensorFlow, AWS",1,1,0,58.0,Data Scientist,15.78
Tier 2,8.25,0,3,0,2,2,Django,0,1,0,58.4,Backend Developer,10.67
Tier 3,7.49,1,2,2,2,2,"TensorFlow, HTML/CSS, Django, AWS",1,2,1,38.8,Web Developer,13.89
Tier 2,7.68,1,1,0,1,0,"Linux, Node.js, DSA, SQL, TensorFlow",2,1,2,48.0,Data Scientist,16.05
Tier 3,4.08,0,2,3,2,2,AWS,0,1,0,35.1,Junior Developer,2.56
Tier 3,4.7,1,1,2,1,1,"AWS, Django",0,2,0,37.4,Junior Developer,3.56
Tier 2,5.34,0,2,1,1,0,Excel,0,0,1,38.0,Junior Developer,3.49
Tier 1,6.74,0,4,1,1,0,"Linux, Java, Node.js, Deep Learning, PyTorch",2,2,1,47.5,Backend Developer,9.66
Tier 3,6.55,0,3,1,1,4,"DSA, AWS, JavaScript, TensorFlow",2,1,1,59.0,Data Analyst,10.13
Tier 2,6.66,2,1,1,1,5,"Machine Learning, React, Node.js",1,2,0,57.6,Web Developer,10.34
Tier 3,7.8,2,3,0,3,2,"DSA, Node.js, React",1,2,0,51.8,Software Engineer,15.12
Tier 3,9.37,1,2,0,0,2,"Git, Deep Learning, Docker, PyTorch",2,1,1,79.3,DevOps Engineer,19.74
Tier 3,7.66,0,4,0,2,0,"Linux, SQL, React, AWS, HTML/CSS",0,2,3,62.3,DevOps Engineer,10.31
Tier 3,6.58,0,3,1,4,1,"Deep Learning, DSA, AWS, Docker",2,2,0,46.9,DevOps Engineer,9.8
Tier 2,6.9,2,6,0,0,3,"Git, AWS, HTML/CSS, Node.js, Linux",0,2,3,59.2,DevOps Engineer,8.28
Tier 3,8.31,0,0,0,4,2,Excel,0,0,1,66.3,Data Analyst,6.19
Tier 2,7.45,0,4,1,1,3,Django,0,1,0,45.2,Backend Developer,9.63
Tier 3,7.26,1,0,0,1,5,"Deep Learning, Git, Python, AWS",1,2,1,56.6,DevOps Engineer,14.53
Tier 2,6.46,1,1,1,4,0,"HTML/CSS, Excel",0,0,2,40.5,Data Analyst,6.82
Tier 2,5.03,1,0,0,4,1,Excel,0,0,1,37.4,Junior Developer,4.17
Tier 1,6.43,2,2,1,0,0,Machine Learning,1,0,0,53.1,Junior Developer,8.77
Tier 3,6.38,1,2,2,1,3,"HTML/CSS, Docker",0,1,1,45.3,Backend Developer,6.59
Tier 3,6.06,1,1,0,2,2,"Excel, Docker, Linux, Python",0,2,2,40.3,Backend Developer,7.5
Tier 2,6.46,1,0,2,2,2,"Django, Docker, AWS, Machine Learning, Linux",1,3,1,55.9,Backend Developer,10.3
Tier 2,5.48,1,6,1,0,3,"JavaScript, Linux, Python",0,1,2,27.6,Junior Developer,4.25
Tier 1,7.38,0,4,0,1,4,"Node.js, DSA, PyTorch, Docker",2,2,0,45.2,Backend Developer,16.13
Tier 3,4.56,1,2,1,1,2,"Deep Learning, Django, Excel",1,1,1,37.2,Junior Developer,4.22
Tier 1,10.0,0,3,1,1,2,"HTML/CSS, Machine Learning, SQL, AWS",1,1,2,77.6,Data Scientist,24.59
Tier 2,7.06,1,4,2,2,4,"Node.js, Django",0,2,0,48.1,Web Developer,10.55
Tier 2,6.76,2,3,1,0,6,"AWS, Deep Learning, Python, HTML/CSS, Node.js",1,3,1,42.9,DevOps Engineer,9.82
Tier 2,7.06,0,1,2,2,4,Excel,0,0,1,45.0,Data Analyst,6.76
Tier 3,8.83,1,2,0,0,2,"Node.js, Machine Learning, DSA, AWS, HTML/CSS, Linux",2,2,2,65.2,DevOps Engineer,19.96
Tier 2,7.82,3,1,1,0,2,"Django, DSA, Git, JavaScript, Deep Learning",2,1,2,77.0,Software Engineer,15.93
Tier 3,7.67,0,0,0,0,0,Docker,0,1,0,42.7,Backend Developer,5.84
Tier 2,7.85,2,2,1,0,3,"Linux, PyTorch, DSA, Machine Learning, HTML/CSS",3,0,2,69.3,ML Engineer,16.48
Tier 2,7.65,0,3,1,1,3,Deep Learning,1,0,0,54.5,Data Scientist,16.33
Tier 3,7.43,1,2,0,3,1,"JavaScript, Java, Python, Docker",0,3,1,52.3,Backend Developer,10.33
Tier 1,8.19,1,1,1,0,2,"Linux, Java, Machine Learning, Deep Learning, Git",2,1,2,58.9,Data Scientist,24.35
Tier 1,7.25,3,1,0,3,2,"JavaScript, AWS, PyTorch, HTML/CSS, SQL",1,1,3,62.7,Data Analyst,13.0
Tier 2,7.88,3,3,0,1,1,"Python, Linux, Docker",0,2,1,63.0,DevOps Engineer,10.03
Tier 2,9.05,1,2,0,0,1,"TensorFlow, SQL, Linux, Node.js, Docker, Deep Learning",2,2,2,70.6,Data Scientist,24.28
Tier 2,7.54,2,1,0,2,1,AWS,0,1,0,51.0,DevOps Engineer,10.33
Tier 2,6.62,1,0,2,1,2,"Excel, Java",0,1,1,47.7,Backend Developer,7.91
Tier 3,6.82,1,1,1,2,3,"AWS, Docker, Django",0,3,0,49.3,Backend Developer,8.19
Tier 3,9.35,3,2,0,1,3,"Python, Node.js, Excel, Java",0,3,1,55.5,Backend Developer,10.31
Tier 3,5.59,1,2,1,1,0,Java,0,1,0,35.1,Junior Developer,6.14
Tier 2,8.22,1,3,1,1,1,"Linux, HTML/CSS, JavaScript, PyTorch, Django",1,1,3,66.7,Web Developer,15.12
Tier 2,7.39,3,5,0,1,4,Java,0,1,0,44.5,Backend Developer,10.52
Tier 3,6.47,0,2,1,0,0,Machine Learning,1,0,0,50.5,Junior Developer,8.12
Tier 2,6.33,1,2,2,1,2,Java,0,1,0,36.2,Backend Developer,8.23
Tier 1,6.78,1,3,1,1,4,"Java, Linux, Django",0,2,1,39.3,Backend Developer,7.71
Tier 3,6.64,1,1,4,1,2,"Machine Learning, TensorFlow, Git",2,0,1,55.3,DevOps Engineer,9.83
Tier 2,8.66,1,1,2,1,1,Linux,0,0,1,67.7,DevOps Engineer,6.68
Tier 3,6.15,2,1,0,2,4,"React, TensorFlow, SQL, PyTorch, JavaScript",2,1,2,53.0,Data Analyst,10.29
Tier 1,7.61,1,0,0,3,2,Java,0,1,0,59.7,Backend Developer,10.25
Tier 2,8.0,0,4,0,1,2,"TensorFlow, Git, SQL, DSA, Excel, AWS",2,1,3,60.9,Data Analyst,13.5
Tier 2,9.47,0,5,1,0,2,"JavaScript, DSA, HTML/CSS, Docker",1,1,2,63.9,Web Developer,15.12
Tier 2,4.97,4,1,1,1,2,Django,0,1,0,31.8,Junior Developer,3.13
Tier 3,7.58,3,1,0,1,3,"Deep Learning, HTML/CSS, Git",1,0,2,60.7,Data Scientist,14.81
Tier 1,7.92,1,3,0,2,2,"Excel, TensorFlow, Docker",1,1,1,59.6,Backend Developer,16.05
Tier 1,4.11,1,1,2,0,4,"Node.js, Python",0,2,0,28.9,Junior Developer,3.74
Tier 3,7.06,1,1,1,1,3,"Python, DSA, AWS, TensorFlow",2,2,0,61.5,Data Scientist,15.09
Tier 3,8.54,1,2,1,3,1,"Node.js, Excel, TensorFlow, JavaScript",1,1,2,62.8,Data Analyst,13.61
Tier 2,6.53,1,3,2,1,2,"Git, PyTorch, DSA, Java, TensorFlow",3,1,1,62.4,Software Engineer,10.04
Tier 1,6.84,0,2,1,2,4,"Java, Django, PyTorch, TensorFlow, SQL",2,2,1,53.6,Backend Developer,10.24
Tier 1,6.83,2,2,1,0,4,Excel,0,0,1,50.1,Data Analyst,6.78
Tier 3,7.93,1,0,0,0,4,"Git, Linux, Excel, Machine Learning, Python",1,1,3,60.0,DevOps Engineer,13.45
Tier 2,8.0,1,0,0,1,2,"React, AWS, DSA, Git, Node.js, SQL",1,3,2,64.9,Software Engineer,21.73
Tier 3,8.6,2,2,0,0,1,"Linux, Node.js, Excel, PyTorch",1,1,2,71.0,Data Analyst,13.35
Tier 2,6.64,1,1,0,0,3,"HTML/CSS, JavaScript",0,0,2,43.0,Junior Developer,6.07
Tier 2,6.94,1,3,1,0,4,"Linux, Excel, Django",0,1,2,55.5,Backend Developer,7.53
Tier 3,7.92,1,0,0,2,1,"SQL, DSA, HTML/CSS",1,0,2,55.1,Backend Developer,12.01
Tier 1,8.37,1,3,1,2,4,"Linux, PyTorch, Django, TensorFlow, Java",2,2,1,76.4,Backend Developer,17.09
Tier 2,9.08,0,2,0,0,2,"Django, Machine Learning, DSA, HTML/CSS, SQL, Linux",2,1,3,80.0,Backend Developer,17.74
Tier 3,6.04,0,3,1,0,1,"Deep Learning, Java, JavaScript, Excel",1,1,2,62.8,Data Analyst,10.43
Tier 1,7.24,1,2,0,1,0,"Machine Learning, React, Django, Java, Docker",1,4,0,58.4,Backend Developer,16.04
Tier 3,8.58,1,2,0,1,2,"TensorFlow, Excel",1,0,1,67.1,Data Analyst,13.21
Tier 2,8.37,2,1,0,1,6,Docker,0,1,0,60.1,Backend Developer,10.32
Tier 2,5.43,2,1,0,2,4,"React, PyTorch, Java, SQL",1,2,1,50.4,Junior Developer,4.76
Tier 1,7.56,1,2,1,1,0,"Deep Learning, DSA, JavaScript",2,0,1,59.8,Data Analyst,13.13
Tier 2,8.11,1,2,0,1,1,TensorFlow,1,0,0,69.8,Data Scientist,17.45
Tier 2,7.24,0,5,0,2,1,"Git, PyTorch, React, Django, Python",1,3,1,49.3,Software Engineer,15.9
Tier 2,6.42,0,2,0,2,4,"Machine Learning, HTML/CSS",1,0,1,48.3,Junior Developer,8.36
Tier 3,6.03,3,1,4,3,2,"HTML/CSS, PyTorch, Deep Learning, Linux",2,0,2,47.3,Junior Developer,8.89
Tier 2,8.54,2,2,2,4,2,"PyTorch, TensorFlow, Git, React",2,1,1,65.4,ML Engineer,23.84
Tier 2,6.93,0,2,4,0,3,"Node.js, Excel, SQL, Deep Learning, HTML/CSS",1,1,3,58.6,Data Analyst,9.74
Tier 2,5.5,3,1,1,1,3,DSA,1,0,0,42.6,Junior Developer,5.73
Tier 2,7.33,2,4,0,2,2,"React, DSA, Java, JavaScript",1,2,1,58.5,Software Engineer,16.39
Tier 2,8.37,2,4,0,1,4,"Excel, SQL",0,0,2,52.9,Data Analyst,6.11
Tier 3,6.57,1,2,1,3,5,DSA,1,0,0,47.4,Software Engineer,9.6
Tier 2,5.54,2,6,1,1,0,"Git, AWS, Machine Learning, Docker",1,2,1,35.0,Junior Developer,6.09
Tier 1,4.16,2,1,2,0,5,"Django, JavaScript",0,1,1,30.0,Junior Developer,3.39
Tier 3,6.77,1,3,1,1,4,"TensorFlow, DSA, Git, AWS",2,1,1,57.9,DevOps Engineer,9.95
Tier 1,7.3,0,1,0,2,6,"Java, Node.js, HTML/CSS",0,2,1,53.1,Junior Developer,8.61
Tier 3,7.0,2,1,2,3,0,"Java, React",0,2,0,46.8,Software Engineer,8.12
Tier 2,9.18,2,0,0,0,0,"Linux, Excel, SQL, HTML/CSS",0,0,4,70.9,Data Analyst,6.55
Tier 1,7.86,2,2,0,6,2,"AWS, Node.js, HTML/CSS, SQL",0,2,2,58.4,Web Developer,10.38
Tier 3,7.1,3,3,2,2,0,"AWS, Machine Learning, Git, TensorFlow, Python",2,2,1,55.9,Data Scientist,16.17
Tier 3,7.37,1,2,1,3,1,"Excel, TensorFlow",1,0,1,54.5,Data Analyst,11.88
Tier 2,6.82,1,3,1,0,2,Node.js,0,1,0,40.6,Web Developer,8.5
Tier 3,6.25,2,3,0,3,2,"SQL, PyTorch, Node.js, React, Linux",1,2,2,42.1,Web Developer,9.87
Tier 2,7.63,0,1,0,0,2,"React, Python, Java, Machine Learning",1,3,0,58.9,Software Engineer,16.01
Tier 1,6.28,2,1,1,3,2,"Machine Learning, Linux, Deep Learning, React",2,1,1,60.2,Software Engineer,9.47
Tier 2,6.71,1,2,0,1,1,"Excel, Linux, AWS, Deep Learning",1,1,2,50.6,DevOps Engineer,9.97
Tier 3,6.39,2,2,0,4,1,AWS,0,1,0,45.8,Junior Developer,8.26
Tier 3,6.92,0,1,1,1,2,"Excel, HTML/CSS, DSA",1,0,2,54.8,Data Analyst,9.69
Tier 1,5.51,2,1,0,0,2,TensorFlow,1,0,0,43.0,Junior Developer,5.62
Tier 2,9.13,0,4,1,2,3,"Node.js, SQL",0,1,1,64.4,Backend Developer,10.5
Tier 3,7.27,2,4,1,1,3,"Docker, PyTorch, HTML/CSS",1,1,1,48.3,Backend Developer,14.38
Tier 2,7.49,1,1,1,2,2,"Node.js, JavaScript, TensorFlow, Django",1,2,1,56.9,Web Developer,15.34
Tier 2,4.98,0,1,0,1,1,"Excel, Django, Machine Learning, PyTorch",2,1,1,38.3,Junior Developer,4.62
Tier 3,6.78,0,2,1,3,0,"Node.js, HTML/CSS",0,1,1,53.7,Web Developer,6.98
Tier 3,5.35,0,2,0,2,2,"Java, TensorFlow, Python",1,2,0,43.9,Junior Developer,4.82
Tier 2,6.01,2,2,0,2,3,"Node.js, PyTorch, SQL",1,1,1,41.1,Backend Developer,9.52
Tier 3,6.56,0,4,0,0,1,"Deep Learning, Machine Learning",2,0,0,60.7,Junior Developer,8.83
Tier 1,5.72,0,0,0,1,1,"SQL, Deep Learning, DSA",2,0,1,51.8,Junior Developer,5.95
Tier 2,6.68,1,4,2,0,2,"TensorFlow, DSA, Node.js",2,1,0,60.5,Software Engineer,9.8
Tier 3,5.94,2,3,0,2,1,"Docker, SQL",0,1,1,37.9,Junior Developer,5.05
Tier 3,5.94,1,4,1,0,7,Git,0,0,1,31.0,Junior Developer,4.61
Tier 2,6.4,1,0,0,3,5,"JavaScript, TensorFlow, HTML/CSS",1,0,2,53.1,Junior Developer,8.45
Tier 1,9.57,1,0,0,0,3,"Docker, Machine Learning, Node.js, SQL, AWS",1,3,1,71.1,Backend Developer,17.92
Tier 2,7.54,3,3,0,2,3,"Excel, Python",0,1,1,50.5,Data Analyst,9.86
Tier 3,7.7,2,2,0,2,3,"DSA, PyTorch, Django",2,1,0,49.9,Backend Developer,15.91
Tier 2,7.21,1,2,0,0,1,"Machine Learning, React, PyTorch, Deep Learning",3,1,0,64.5,Data Scientist,16.1
Tier 2,6.66,1,4,1,4,4,AWS,0,1,0,48.2,DevOps Engineer,8.43
Tier 3,7.26,0,2,1,0,4,SQL,0,0,1,42.5,Backend Developer,6.06
Tier 3,7.39,1,1,0,2,2,"Node.js, Django",0,2,0,41.5,Web Developer,8.85
Tier 3,8.14,2,2,0,4,2,"JavaScript, Django, Git",0,1,2,65.2,Web Developer,10.16
Tier 2,6.53,0,4,0,0,1,"Node.js, AWS",0,2,0,45.3,DevOps Engineer,8.17
Tier 2,7.37,2,1,1,4,3,"TensorFlow, Java, Git, Django, Deep Learning",2,2,1,60.5,Backend Developer,15.95
Tier 2,7.65,2,0,1,2,1,Deep Learning,1,0,0,55.6,Data Scientist,15.63
Tier 2,6.82,1,2,1,0,2,"Java, Node.js, Django, Linux",0,3,1,48.5,Backend Developer,8.33
Tier 3,6.95,2,1,4,2,2,Node.js,0,1,0,45.3,Web Developer,6.14
Tier 3,6.55,0,3,1,0,2,"Node.js, React, Python",0,3,0,52.6,Software Engineer,7.98
Tier 2,6.45,2,2,2,1,0,"Machine Learning, Django, Linux, Deep Learning, Git",2,1,2,54.1,Backend Developer,10.43
Tier 2,8.53,1,1,1,8,0,"Deep Learning, Django, Docker, Node.js, Git, JavaScript",1,3,2,71.9,Web Developer,15.39
Tier 2,5.94,2,3,0,0,1,HTML/CSS,0,0,1,31.9,Junior Developer,4.93
Tier 2,6.56,1,2,3,1,1,"Python, Deep Learning, SQL, Django, HTML/CSS",1,2,2,48.0,Backend Developer,10.14
Tier 1,7.1,0,1,2,2,2,"React, AWS",0,2,0,52.1,DevOps Engineer,10.32
Tier 1,7.21,1,2,0,0,1,"Java, Machine Learning, Git, Node.js, AWS",1,3,1,48.1,DevOps Engineer,16.2
Tier 2,6.57,2,2,1,0,3,Linux,0,0,1,32.7,DevOps Engineer,6.25
Tier 3,5.75,0,4,0,1,4,DSA,1,0,0,42.8,Junior Developer,6.21
Tier 2,7.88,1,3,1,1,2,"HTML/CSS, Docker, Deep Learning",1,1,1,63.9,Backend Developer,16.83
Tier 2,8.53,0,1,0,3,0,DSA,1,0,0,66.7,Software Engineer,20.55
